Resources,MSE
0.0,0.11000004950002228
1.0,0.08997130365269998
2.0,0.07611273971231669
3.0,0.06595368534354121
4.0,0.05818721795564447
5.0,0.052057155633456205
6.0,0.04709560242457581
7.0,0.042997520547977605
8.0,0.039555545974323314
9.0,0.03662379180399826
10.0,0.03409663771350676
11.0,0.031895734120987854
12.0,0.029961734370948147
13.0,0.028248862877335953
14.0,0.02672124570172062
15.0,0.025350370641431558
16.0,0.02411329099280568
17.0,0.022991330773861753
18.0,0.02196913534206658
19.0,0.021033964488988775
20.0,0.020175158710407894
21.0,0.01938373109880266
22.0,0.01865205166506399
23.0,0.01797360055524047
24.0,0.01734277323604269
25.0,0.01675472531423697
26.0,0.016205247891271864
27.0,0.01569066666582983
28.0,0.015207759668124102
29.0,0.014753689731822922
30.0,0.014325948712673831
31.0,0.0139223111370623
32.0,0.013540795471633019
33.0,0.0131796315910761
34.0,0.012837233316908093
35.0,0.012512175128410893
36.0,0.0122031723244743
37.0,0.011909064054151468
38.0,0.011628798743345494
39.0,0.011361421531972943
40.0,0.011106063405293408
41.0,0.010861931758718914
42.0,0.010628302180273967
43.0,0.01040451127123307
44.0,0.010189950355071366
45.0,0.009984059949088284
46.0,0.009786324892970636
47.0,0.009596270044988753
48.0,0.009413456470129858
49.0,0.009237478055793537
50.0,0.009067958500125206
51.0,0.008904548625981399
52.0,0.008746923980177547
53.0,0.008594782683283418
54.0,0.008447843499982113
55.0,0.0083058441040405
56.0,0.00816853951537117
57.0,0.00803570068959571
58.0,0.007907113243026984
59.0,0.007782576298140537
60.0,0.007661901436457114
61.0,0.007544911747355915
62.0,0.0074314409627193965
63.0,0.007321332668507518
64.0,0.0072144395853991445
65.0,0.00711062291154339
66.0,0.007009751721253298
67.0,0.0069117024141643465
68.0,0.006816358209984799
69.0,0.006723608684495369
70.0,0.006633349342921974
71.0,0.006545481227216203
72.0,0.006459910554140496
73.0,0.006376548381375365
74.0,0.0062953102991496835
75.0,0.006216116145146438
76.0,0.006138889740659841
77.0,0.006063558646178347
78.0,0.0059900539347451315
79.0,0.005918309981605597
80.0,0.005848264268792543
81.0,0.005779857203425919
82.0,0.00571303194861722
83.0,0.005647734265970049
84.0,0.005583912368759564
85.0,0.005521516784955501
86.0,0.005460500229327359
87.0,0.0054008174839368225
88.0,0.005342425286382711
89.0,0.005285282225217979
90.0,0.005229348642007447
91.0,0.005174586539539495
92.0,0.005120959495745265
93.0,0.005068432582915566
94.0,0.005016972291838984
95.0,0.004966546460514925
96.0,0.004917124207122942
97.0,0.004868675866954766
98.0,0.004821172933038416
99.0,0.004774588000204639
100.0,0.004728894712365098
101.0,0.004684067712789175
102.0,0.004640082597182296
103.0,0.004596915869383325
104.0,0.004554544899512052
105.0,0.004512947884410137
106.0,0.00447210381023021
107.0,0.004431992417038255
108.0,0.004392594165303992
109.0,0.004353890204162838
110.0,0.004315862341341079
111.0,0.0042784930146435056
112.0,0.004241765264909588
113.0,0.0042056627103506895
114.0,0.004170169522186773
115.0,0.0041352704015064305
116.0,0.004100950557279197
117.0,0.0040671956854537415
118.0,0.004033991949079888
119.0,0.004001325959396425
120.0,0.003969184757830414
121.0,0.003937555798857129
122.0,0.003906426933673031
123.0,0.003875786394637105
124.0,0.003845622780438725
125.0,0.0038159250419527576
126.0,0.003786682468745054
127.0,0.003757884676193693
128.0,0.0037295215931934444
