Resources,MSE
0.0,0.11000004950002228
28.775,0.005292835239781712
75.505,0.0020790143758750504
124.0,0.001275362325494644
173.72,0.0009133747153884426
223.9,0.0007099923373721993
273.88,0.0005811112445633084
324.16,0.0004913785411467896
374.37,0.0004257305761792278
424.46,0.000375662211947076
474.51,0.0003361594928614523
524.56,0.000304174098571428
574.61,0.0002777466543363632
624.65,0.0002555483765911804
674.68,0.000236639292032221
724.71,0.00022033573677721644
774.73,0.0002061365445523362
824.75,0.00019365664472195722
874.77,0.0001826015956178451
924.79,0.0001727405585255545
974.8,0.00016389168260699707
1024.8,0.00015590673952258242
1074.8,0.00014866371600756655
1124.9,0.0001420511869363569
1174.9,0.0001360134159444274
1224.9,0.00013046797981744633
1274.9,0.00012535701827666652
1324.9,0.00012063139575107069
1374.9,0.00011624911662804865
1424.9,0.00011217407381867657
1474.9,0.00010837505161856296
1524.9,0.00010482492455313847
1574.9,0.0001015000086927145
1624.9,9.83795326250193e-05
1674.9,9.544520310235986e-05
1724.9,9.268084616913739e-05
1774.9,9.007210889761562e-05
1824.9,8.760621011706204e-05
1875.0,8.526718669705556e-05
1925.0,8.305412678014203e-05
1975.0,8.095303806553802e-05
2024.0,7.899461402911855e-05
