Resources,ProbError
0.0000e+00,8.5714e-01
1.0000e+00,3.7514e-01
2.0000e+00,1.5023e-01
3.0000e+00,5.8854e-02
4.0000e+00,2.5937e-02
5.0000e+00,1.1853e-02
6.0000e+00,5.5093e-03
7.0000e+00,2.5801e-03
8.0000e+00,1.2122e-03
9.0000e+00,5.7026e-04
1.0000e+01,2.6843e-04
1.1000e+01,1.2639e-04
1.2000e+01,5.9514e-05
