Resources,MSE
0.0,0.08333333333333333
1.0,0.05337132421252275
2.0,0.035085765144242706
3.0,0.02647823783783162
4.0,0.020182471310282713
5.0,0.015516150111600766
6.0,0.012808779735801929
7.0,0.010002626347692124
8.0,0.008312637619217597
9.0,0.006858617325750926
10.0,0.0055107681577774865
11.0,0.004449985211424053
12.0,0.0033207572613406853
13.0,0.002716141644426308
14.0,0.002355195182486638
15.0,0.0019770217968665582
16.0,0.0016120274381167413
17.0,0.0013280261854630587
18.0,0.0010858748313749827
19.0,0.0008673956268475524
20.0,0.0007146728154755638
